,date,spot,option_price
360,2025-04-16 00:04:53.080,83820.92705842877,34544.94021371648
361,2025-04-16 01:04:51.853,83641.90418930881,34375.05028936411
362,2025-04-16 02:04:50.547,83276.55042310501,34028.69089670776
363,2025-04-16 03:04:50.694,83588.3328373832,34324.2340344364
364,2025-04-16 04:04:54.175,83852.32880812319,34574.75165132796
365,2025-04-16 05:04:32.471,83691.3161157112,34421.930094332536
366,2025-04-16 06:07:55.560,83630.30378934758,34364.04561288958
367,2025-04-16 07:07:37.368,83362.81469972755,34110.42688543334
368,2025-04-16 08:04:40.714,83671.63968678997,34403.26094685734
369,2025-04-16 09:09:22.659,83268.76104504136,34021.31174265677
370,2025-04-16 10:07:08.037,83791.12089609494,34516.6467662317
371,2025-04-16 11:00:24.816,83684.21939217026,34415.19650977423
372,2025-04-16 12:04:59.970,83940.193092368,34658.1845071336
373,2025-04-16 13:05:38.435,84031.00362096768,34744.443332041
374,2025-04-16 14:04:48.792,83773.76770684845,34500.175724039465
375,2025-04-16 15:59:10.696,84632.62914216601,35316.62801301845
376,2025-04-16 16:00:13.625,84632.62914216601,35316.62801301845
377,2025-04-16 17:04:30.133,84881.20601105259,35553.39554516987
378,2025-04-16 18:14:47.218,85164.83798446032,35823.799882130144
379,2025-04-16 19:02:51.869,83592.78870942906,34328.460356823925
380,2025-04-16 20:06:03.213,83927.46698655207,34646.09856873643
381,2025-04-16 21:01:43.080,84335.5094604819,35033.89423016225
382,2025-04-16 22:04:31.619,84407.0868388753,35101.9787738113
383,2025-04-16 23:04:35.151,84585.68630940643,35271.93833568502
384,2025-04-17 00:04:52.293,84463.89043079078,35156.0228011986
385,2025-04-17 01:05:26.229,84058.84766997752,34770.897490960706
386,2025-04-17 02:04:51.351,84169.25906554099,34875.82386895084
387,2025-04-17 03:04:56.846,84289.10887462631,34989.76719991389
388,2025-04-17 04:04:40.360,84233.9540809772,34937.32445570987
389,2025-04-17 05:00:40.869,83998.8765062859,34713.92324775265
390,2025-04-17 06:05:40.929,84114.96421410139,34824.2210212464
391,2025-04-17 07:03:39.373,84424.6075788509,35118.64717985553
392,2025-04-17 08:04:57.904,84780.57098208612,35457.51688218204
393,2025-04-17 09:04:40.116,84657.33004725928,35340.14627707031
394,2025-04-17 10:00:54.998,84470.83930024544,35162.63483621763
395,2025-04-17 11:03:03.153,84444.83113819316,35137.88821030792
396,2025-04-17 12:04:41.285,84338.83914942484,35037.061051290984
397,2025-04-17 13:07:07.341,84671.31259746742,35353.460264222784
398,2025-04-17 14:04:42.015,84752.81095552155,35431.07476119769
399,2025-04-17 15:04:33.231,84551.43324382056,35239.33399036679
400,2025-04-17 16:04:53.536,84116.88582337098,34826.04718144089
401,2025-04-17 17:03:54.434,84521.25838113441,35210.614805830766
402,2025-04-17 18:01:35.119,84896.92624338971,35568.375786061166
403,2025-04-17 19:06:44.836,85130.287718885,35790.846994620144
404,2025-04-17 20:04:57.605,85099.49107256206,35761.4774249755
405,2025-04-17 21:06:36.814,84850.50910583472,35524.1459565149
406,2025-04-17 22:04:57.436,85111.67393566275,35773.09538430395
407,2025-04-17 23:04:56.201,85056.76185615391,35720.733297624916
408,2025-04-18 00:02:19.439,84837.31546385802,35511.575326685415
409,2025-04-18 01:07:17.344,84946.9167296784,35616.0184638988
410,2025-04-18 02:04:53.827,84812.66058743586,35488.08620274022
411,2025-04-18 03:05:02.404,84932.22254470258,35602.013545775415
412,2025-04-18 04:09:09.142,84877.16175933217,35549.54179760301
413,2025-04-18 05:04:45.550,84819.48188695368,35494.584771812384
414,2025-04-18 06:04:45.687,84693.92576511695,35374.99357832652
415,2025-04-18 07:04:56.822,84680.34688547385,35362.062931414206
416,2025-04-18 08:09:09.932,84719.19044705047,35399.05379475952
417,2025-04-18 09:04:34.493,84641.30564762019,35324.88886940209
418,2025-04-18 10:06:39.364,84627.54918136004,35311.791524770255
419,2025-04-18 11:04:50.059,84546.0386285242,35234.19939486471
420,2025-04-18 12:09:30.139,84498.7745773988,35189.21763951618
421,2025-04-18 13:04:45.084,84593.66315889767,35279.5317946915
422,2025-04-18 14:07:32.287,84618.69491163455,35303.36182844413
423,2025-04-18 15:04:59.488,84543.30063719767,35231.593411692484
424,2025-04-18 16:03:49.491,84541.69566568747,35230.065833163266
425,2025-04-18 17:06:10.557,84382.34027186113,35078.43782600129
426,2025-04-18 18:07:26.835,84455.82994619277,35148.35323851126
427,2025-04-18 19:04:51.703,84543.02354629472,35231.32968171283
428,2025-04-18 20:03:48.592,84599.59333023877,35285.177082579634
429,2025-04-18 21:07:34.135,84535.96965601825,35224.61600652201
430,2025-04-18 22:04:55.138,84495.66839467015,35186.26171149133
431,2025-04-18 23:04:56.604,84589.93551188768,35275.98328272789
432,2025-04-19 00:04:09.563,84507.5553544359,35197.573841361074
433,2025-04-19 01:04:50.927,84447.77718147618,35140.69124005117
434,2025-04-19 02:04:52.944,84430.13416891031,35123.90513234363
435,2025-04-19 03:04:53.988,84537.56876723397,35226.13797663001
436,2025-04-19 04:04:39.291,84750.96113857607,35429.31285465381
437,2025-04-19 05:04:54.282,84873.33303095314,35545.89347056033
438,2025-04-19 06:04:56.887,85039.73101895596,35704.495315768814
439,2025-04-19 07:06:55.197,85065.22675131068,35728.80446662341
440,2025-04-19 08:09:28.012,84928.93649119227,35598.88172910951
441,2025-04-19 09:04:38.713,85188.51899516837,35846.388254554404
442,2025-04-19 10:04:47.420,85315.77967080926,35967.80788984731
443,2025-04-19 11:04:57.504,85348.12052038811,35998.6725797971
444,2025-04-19 12:04:51.582,85222.96773135632,35879.25074336573
445,2025-04-19 13:04:38.460,85196.3572478893,35853.86524800302
446,2025-04-19 14:00:52.596,85277.07094440877,35930.870352685946
447,2025-04-19 15:04:39.991,85450.83762577904,36096.723269317015
448,2025-04-19 16:09:26.840,85405.39779525725,36053.343644327535
449,2025-04-19 17:04:54.075,85216.9255110766,35873.48647182457
450,2025-04-19 18:04:48.535,84884.07476220753,35556.12919651921
451,2025-04-19 19:04:47.543,85152.68414164294,35812.20751552911
452,2025-04-19 20:04:57.549,85145.76108784041,35805.60450136166
453,2025-04-19 21:01:54.415,85081.67948116116,35744.49259674286
454,2025-04-19 22:04:53.819,85202.13526291905,35859.37708476213
455,2025-04-19 23:04:51.622,85317.39798374778,35969.352257788676
456,2025-04-20 00:04:56.247,85246.71284128349,35901.90468402334
457,2025-04-20 01:04:53.780,85089.15978095334,35751.62555757443
458,2025-04-20 02:04:39.515,85136.60177429907,35796.86884253697
459,2025-04-20 03:04:32.423,85279.66518510957,35933.345739829834
460,2025-04-20 04:04:45.251,85234.9939190133,35890.72406102393
461,2025-04-20 05:04:13.788,85143.828498931,35803.761279904524
462,2025-04-20 06:01:40.936,85195.6725951446,35853.212142541524
463,2025-04-20 07:01:18.578,85100.82279248716,35762.74737143333
464,2025-04-20 08:04:37.355,84950.9007313259,35619.8157075494
465,2025-04-20 09:04:51.704,84777.37613360975,35454.473579412115
466,2025-04-20 10:04:14.804,84631.43686608228,35315.492872666226
467,2025-04-20 11:04:43.986,84530.86583852716,35219.758454498755
468,2025-04-20 12:04:51.487,84160.54490886752,34867.541086964935
469,2025-04-20 13:04:46.210,84093.83367559967,34804.140907369554
470,2025-04-20 14:04:47.251,84347.36438378347,35045.169455559146
471,2025-04-20 15:04:30.800,84327.78944172559,35026.551972028225
472,2025-04-20 16:04:40.110,84612.56642329428,35297.527361945155
473,2025-04-20 17:04:44.724,84357.12486748009,35054.453016362764
474,2025-04-20 18:04:34.686,84598.16864692859,35283.82082986177
475,2025-04-20 19:04:48.198,84563.85942887008,35251.16160568797
476,2025-04-20 20:04:44.699,84561.23870595935,35248.667080061074
477,2025-04-20 21:04:45.731,84633.09631104583,35317.072795727574
478,2025-04-20 22:04:41.938,85074.9301477244,35738.05681590814
479,2025-04-20 23:04:19.496,85006.65839359477,35672.96504333393
480,2025-04-21 00:04:46.701,84832.44738276633,35506.93726390787
481,2025-04-21 01:04:43.007,85140.01930346077,35800.12826578329
482,2025-04-21 02:04:51.516,86714.02766242875,37305.1766365239
483,2025-04-21 03:04:54.376,87278.3464593321,37846.55856083089
484,2025-04-21 04:00:49.371,87325.35908063866,37891.70082581576
485,2025-04-21 05:04:42.687,87228.60184957321,37798.79969772395
486,2025-04-21 06:03:43.715,87323.94026251098,37890.338364274576
487,2025-04-21 07:01:03.805,87542.22595116406,38100.01893734273
488,2025-04-21 08:03:21.837,87506.67640355151,38065.86186771207
489,2025-04-21 09:04:39.700,87446.14418253464,38007.70867303179
490,2025-04-21 10:09:32.608,87636.20600701202,38190.33440950724
491,2025-04-21 11:04:26.878,87491.96387120764,38051.72663915939
492,2025-04-21 12:04:03.285,87345.61297579524,37911.150828948266
493,2025-04-21 13:03:35.731,86951.23393622616,37532.63137669378
494,2025-04-21 14:09:29.945,87029.4162966705,37607.63489224775
495,2025-04-21 15:04:28.438,87170.64212179757,37743.162375549764
496,2025-04-21 16:04:55.430,88183.22734480911,38716.49708359823
497,2025-04-21 17:04:54.922,88053.972667927,38592.09930271297
498,2025-04-21 18:04:45.909,87263.62426688836,37832.42334229283
499,2025-04-21 19:01:23.676,86906.81060010106,37490.02201203845
500,2025-04-21 20:09:38.984,86872.88362183892,37457.4841939493
501,2025-04-21 21:09:30.503,87267.08133220796,37835.74252015208
502,2025-04-21 22:04:42.002,87240.99623910723,37810.698672019615
503,2025-04-21 23:09:27.086,87133.19844863031,37707.22405116243
504,2025-04-22 00:03:19.294,87118.9841439109,37693.58223621631
505,2025-04-22 01:09:28.505,87530.85023993472,38089.08843705603
506,2025-04-22 02:05:04.323,87561.47787989446,38118.518209796195
507,2025-04-22 03:01:12.250,88427.93464457903,38952.12865184774
508,2025-04-22 04:04:35.682,88134.56104399524,38669.65432319513
509,2025-04-22 05:09:24.542,88206.8971608964,38739.28222654189
510,2025-04-22 06:04:50.874,88097.16160628853,38633.66047817482
511,2025-04-22 07:00:15.774,88353.8950523597,38880.81866936112
512,2025-04-22 08:05:34.804,88198.71827387622,38731.408864539786
513,2025-04-22 09:04:36.748,88439.4111997744,38963.1833668022
514,2025-04-22 10:09:23.190,88443.79494014631,38967.40606477615
515,2025-04-22 11:04:52.792,88523.46935894903,39044.162134066886
516,2025-04-22 12:05:39.540,88555.86571149474,39075.37650523685
517,2025-04-22 13:00:34.600,88615.97002846011,39133.29500249395
518,2025-04-22 14:04:40.292,88978.81535347943,39483.13830035298
519,2025-04-22 15:04:38.991,90194.6121299601,40657.70149820875
520,2025-04-22 16:04:52.197,90772.12442241653,41216.82559031169
521,2025-04-22 17:09:38.900,90907.45862548235,41347.95743384843
522,2025-04-22 18:05:40.803,90772.46208096718,41217.152714223696
523,2025-04-22 19:09:08.855,91486.13734433235,41909.11090520461
524,2025-04-22 20:04:49.028,91502.62798566568,41925.11249248985
525,2025-04-22 21:09:47.284,91443.57232155654,41867.81083196384
526,2025-04-22 22:00:38.567,91181.31706325726,41613.4332830952
527,2025-04-22 23:04:55.837,92780.03301369656,43166.30597315486
528,2025-04-23 00:09:36.120,92890.82073039186,43274.10369729531
529,2025-04-23 01:04:39.568,93518.26130183092,43885.04338446345
530,2025-04-23 02:05:14.054,92980.77660341187,43361.648880649176
531,2025-04-23 03:08:21.982,92765.40196195075,43152.0715359226
532,2025-04-23 04:09:19.281,92861.56559827678,43245.63585416851
533,2025-04-23 05:09:17.111,93191.46336099145,43566.748885388435
534,2025-04-23 06:04:47.950,93539.16589703153,43905.41065816
535,2025-04-23 07:01:08.330,93533.65711519695,43900.04339465805
536,2025-04-23 08:04:38.108,93680.63487801861,44043.26409390339
537,2025-04-23 09:09:29.580,93966.3329099382,44321.769358784266
538,2025-04-23 10:04:04.276,94294.96451438825,44642.30425452117
539,2025-04-23 11:06:57.683,93845.59854642389,44204.05697763943
540,2025-04-23 12:08:12.769,93715.60255843068,44077.34363518236
541,2025-04-23 13:04:45.244,93491.06534555122,43858.54764402323
542,2025-04-23 14:04:53.536,93772.95768584043,44133.24673307659
543,2025-04-23 15:04:59.472,93257.51177479739,43631.06288424567
544,2025-04-23 16:00:30.700,93028.64308888822,43408.23881728582
545,2025-04-23 17:04:26.279,93025.32634165006,43405.010385663125
546,2025-04-23 18:04:59.304,93660.67063956453,44023.80790547519
547,2025-04-23 19:04:55.546,93871.60137754977,44229.40678559264
548,2025-04-23 20:04:44.865,93702.96947748295,44065.03116786597
549,2025-04-23 21:04:33.892,93534.41629158678,43900.783064859745
550,2025-04-23 22:04:42.310,93720.32472543613,44081.94603199246
551,2025-04-23 23:05:59.898,93457.78218613163,43826.12325377083
552,2025-04-24 00:06:23.353,93775.79949419561,44136.01674918509
553,2025-04-24 01:05:09.302,93692.84058767844,44055.159544101305
554,2025-04-24 02:05:33.201,93433.21370990733,43802.18998292916
555,2025-04-24 03:04:52.135,93559.06623076717,43924.800217413336
556,2025-04-24 04:09:34.846,93177.55820369317,43553.20990230714
557,2025-04-24 05:06:27.582,92791.86738499445,43177.81984003481
558,2025-04-24 06:22:45.076,92830.13674508072,43215.054594404886
559,2025-04-24 07:24:09.724,92422.33360998418,42818.42092983546
560,2025-04-24 08:14:50.774,92481.314870863,42875.766849799445
561,2025-04-24 09:00:46.344,92215.58688600673,42617.4604071191
562,2025-04-24 10:04:47.074,91979.55746381238,42388.14035059674
563,2025-04-24 11:04:52.429,92439.36671109166,42834.98106682081
564,2025-04-24 12:04:44.572,92612.10443532834,43002.9541896154
565,2025-04-24 13:04:51.441,92619.17159627969,43009.82764772909
566,2025-04-24 14:04:57.746,92758.39429904126,43145.253979414294
567,2025-04-24 15:04:57.416,92792.50515530353,43178.440345501454
568,2025-04-24 16:09:28.467,93148.31526966579,43524.73821281667
569,2025-04-24 17:04:56.308,93263.62351695224,43637.014540645374
570,2025-04-24 18:09:48.436,93440.4683204101,43809.256914904305
571,2025-04-24 19:04:53.816,93008.71420843324,43388.84089687195
572,2025-04-24 20:04:47.205,93426.4096716433,43795.56205387771
573,2025-04-24 21:04:41.416,93646.9616071421,44010.44815423867
574,2025-04-24 22:04:09.109,93499.2338094935,43866.505653220454
575,2025-04-24 23:00:03.429,93368.35893682836,43739.017282489316
576,2025-04-25 00:01:45.573,93463.48432069764,43831.678119531614
577,2025-04-25 01:06:42.330,93950.39664992713,44306.23051359229
578,2025-04-25 02:09:27.251,93937.73291095014,44293.88289814529
579,2025-04-25 03:02:10.684,93724.29216200934,44085.812871668495
580,2025-04-25 04:07:12.949,93056.1298372759,43434.994463665964
581,2025-04-25 05:04:33.377,93340.28087687395,43711.66983943371
582,2025-04-25 06:04:50.391,93109.0023842389,43486.464657598866
583,2025-04-25 07:06:28.892,93263.24896812698,43636.64980045206
584,2025-04-25 08:00:20.630,93584.09278760613,43949.18544163892
585,2025-04-25 09:03:34.573,93768.70443780805,44129.10096114985
586,2025-04-25 10:09:35.239,93672.32266122216,44035.16331969466
587,2025-04-25 11:04:41.302,93826.3479104858,44185.290563997725
588,2025-04-25 12:02:51.869,93667.68760388183,44030.64622068137
589,2025-04-25 13:09:31.092,94610.85462379066,44950.58621829455
590,2025-04-25 14:04:42.627,94458.97869936838,44802.347069781754
591,2025-04-25 15:04:51.968,94489.4100285538,44832.04657960697
592,2025-04-25 16:04:54.616,95501.30690513337,45820.481355091404
593,2025-04-25 17:01:32.073,95132.21312364972,45459.752333823206
594,2025-04-25 18:02:18.402,95292.65874105405,45616.53503242162
595,2025-04-25 19:09:48.085,94715.48156893643,45052.73033358532
596,2025-04-25 20:04:59.896,95057.4656296913,45386.725490556375
597,2025-04-25 21:02:49.627,95182.4305032165,45508.818812496254
598,2025-04-25 22:05:59.576,94953.82159752958,45285.48233613489
599,2025-04-25 23:04:47.983,94682.09884824745,45020.13780840296
600,2025-04-26 00:04:42.984,94928.50897300708,45260.758738114666
601,2025-04-26 01:09:38.633,94800.21413700008,45135.465538399454
602,2025-04-26 02:05:32.469,94888.07294762752,45221.26584373006
603,2025-04-26 03:04:57.126,95066.6945668174,45395.74149140456
604,2025-04-26 04:04:39.206,95078.20905423805,45406.990502847824
605,2025-04-26 05:04:42.650,94791.3808696889,45126.83993758761
606,2025-04-26 06:06:35.268,94642.75101322084,44981.72375678563
607,2025-04-26 07:04:51.081,94671.43197965455,45009.72382502804
608,2025-04-26 08:00:03.751,94734.50640966927,45071.30567175051
609,2025-04-26 09:02:02.029,94687.45719807257,45025.36919661191
610,2025-04-26 10:00:22.845,94413.16016295046,44757.63335047355
611,2025-04-26 11:08:52.585,94272.05009027116,44619.94833146342
612,2025-04-26 12:08:01.761,94283.01021932048,44630.64121311614
613,2025-04-26 13:04:02.061,94189.89391089336,44539.80199672109
614,2025-04-26 14:09:40.469,94293.46684998806,44640.84306568544
615,2025-04-26 15:09:47.356,94103.96485256299,44455.98755893611
616,2025-04-26 16:09:59.427,94305.68621590677,44652.76494168967
617,2025-04-26 17:04:46.285,94400.20474084756,44744.99096805304
618,2025-04-26 18:04:44.853,94295.89439764651,44643.21149244065
619,2025-04-26 19:02:44.127,94356.36388475669,44702.21155224907
620,2025-04-26 20:08:36.883,94222.6479037988,44571.75331156636
621,2025-04-26 21:09:49.954,94375.50019793019,44720.884149015634
622,2025-04-26 22:09:07.622,94211.33026101453,44560.71281264447
623,2025-04-26 23:04:52.473,94379.96507670345,44725.24092350191
624,2025-04-27 00:02:10.001,94749.59569570786,45086.03886923187
625,2025-04-27 01:03:27.656,94665.59782689773,45004.0280660849
626,2025-04-27 02:04:56.964,94915.7893105099,45248.335459796275
627,2025-04-27 03:04:51.462,94305.62927021507,44652.709381791254
628,2025-04-27 04:04:56.347,94357.67472686237,44703.49060972671
629,2025-04-27 05:06:09.291,94208.71672021072,44558.16330303074
630,2025-04-27 06:05:15.825,94066.04042250656,44419.000484954544
631,2025-04-27 07:05:07.325,93935.71681033401,44291.91715123996
632,2025-04-27 08:01:52.282,94020.6114665585,44374.69766992497
633,2025-04-27 09:05:24.098,94099.61866309473,44451.748664762184
634,2025-04-27 10:04:57.311,94243.8134242909,44592.40112799726
635,2025-04-27 11:00:03.880,94186.57489664084,44536.564422463496
636,2025-04-27 12:06:23.248,94077.48711673608,44430.16399413278
637,2025-04-27 13:05:48.613,93951.79052641905,44307.589612113035
638,2025-04-27 14:12:35.272,93780.92738165492,44141.015127802064
639,2025-04-27 15:09:54.041,94056.02974497322,44409.237653341406
640,2025-04-27 16:03:14.675,94012.54230975345,44366.82891688397
641,2025-04-27 17:05:15.224,93931.92039415007,44288.21557296184
642,2025-04-27 18:04:49.764,93878.00807425859,44235.65277092272
643,2025-04-27 19:04:46.310,94058.43364934066,44411.582025529686
644,2025-04-27 20:08:06.269,94313.65279047523,44660.537701644804
645,2025-04-27 21:04:52.413,94438.10991685066,44781.98105174307
646,2025-04-27 22:04:55.766,94335.7782572878,44682.125459570554
647,2025-04-27 23:05:13.363,94386.94133688205,44732.04834149924
648,2025-04-28 00:09:36.186,93875.1098671888,44232.82725612384
649,2025-04-28 01:04:56.593,93801.93640023789,44161.49403490192
650,2025-04-28 02:01:33.167,93473.59896331423,43841.53167701943
651,2025-04-28 03:04:56.658,92972.1233992771,43353.22690751437
652,2025-04-28 04:04:37.908,93591.78111122278,43956.676970360444
653,2025-04-28 05:04:58.089,93898.55817619186,44255.68786436715
654,2025-04-28 06:01:09.877,94052.92982265026,44406.21451480992
655,2025-04-28 07:12:25.580,94337.99091792513,44684.28439261755
656,2025-04-28 08:09:21.027,94592.80364525352,44932.965448838295
657,2025-04-28 09:04:33.975,94719.80077278939,45056.94743414421
658,2025-04-28 10:04:36.188,94726.46121377338,45063.45048731701
659,2025-04-28 11:09:29.796,94753.04302427365,45089.404898190354
660,2025-04-28 12:02:52.487,95095.05194869367,45423.44545824039
661,2025-04-28 13:06:04.374,95209.88562041643,45535.6464226243
662,2025-04-28 14:02:53.485,95379.01155145206,45700.933512305135
663,2025-04-28 15:04:48.768,94160.65951029157,44511.285587355494
664,2025-04-28 16:07:34.634,94518.10809357835,44860.05594272944
665,2025-04-28 17:08:27.201,93743.29134255854,44104.330705025335
666,2025-04-28 18:09:40.584,93768.16716030957,44128.57726250446
667,2025-04-28 19:04:53.496,94088.3492259459,44440.75759157525
668,2025-04-28 20:09:23.238,94370.37788531507,44715.88590044529
669,2025-04-28 21:06:56.100,94724.26140981507,45061.30265708528
670,2025-04-28 22:06:37.946,94489.78433827849,44832.41189760955
671,2025-04-28 23:05:46.289,94524.79413287721,44866.581728955054
672,2025-04-29 00:09:41.062,94892.31622725037,45225.41002675936
673,2025-04-29 01:05:43.303,95023.30123616234,45353.35056707489
674,2025-04-29 02:09:19.570,95092.15593412973,45420.61611423971
675,2025-04-29 03:01:26.787,95037.6842700234,45367.4010064911
676,2025-04-29 04:04:53.530,94634.34775291583,44973.52025410142
677,2025-04-29 05:04:55.231,94711.85582595154,45049.190324897354
678,2025-04-29 06:04:53.801,94402.8475887107,44747.56993403708
679,2025-04-29 07:05:22.025,94309.34150552544,44656.331290185335
680,2025-04-29 08:04:52.243,94736.90399716885,45073.64665384471
681,2025-04-29 09:01:38.575,94945.88818709119,45277.733423696685
682,2025-04-29 10:07:57.608,95036.50761795617,45366.25155076562
683,2025-04-29 11:05:39.216,94982.69960125435,45313.68962823938
684,2025-04-29 12:04:36.095,94844.8964248396,45179.09934170159
685,2025-04-29 13:03:57.804,95138.9826524075,45466.366478385324
686,2025-04-29 14:09:38.716,94821.9984027527,45156.73821693419
687,2025-04-29 15:04:58.101,94844.97712552836,45179.178151706335
688,2025-04-29 16:09:44.671,95008.0858721801,45338.48741144805
689,2025-04-29 17:04:22.446,94884.37969661214,45217.65886817965
690,2025-04-29 18:04:37.831,95126.89727545314,45454.558554764866
691,2025-04-29 19:01:14.419,95246.67705322705,45571.59886100936
692,2025-04-29 20:03:27.598,95432.6412390394,45753.35542943962
693,2025-04-29 21:00:41.912,95352.38806277467,45674.911296955084
694,2025-04-29 22:04:57.772,94869.96433327574,45203.58046698326
695,2025-04-29 23:02:36.643,94734.09131013733,45070.90037340626
696,2025-04-30 00:06:44.527,94172.7308096848,44523.06023881007
697,2025-04-30 01:04:51.368,94274.73761715383,44622.570307678165
698,2025-04-30 02:04:49.115,94516.29757229747,44858.28882957257
699,2025-04-30 03:09:25.292,94518.40205174654,44860.342853630566
700,2025-04-30 04:09:22.839,94648.3447693538,44987.18460679844
701,2025-04-30 05:00:40.885,95025.12104407264,45355.1282749731
702,2025-04-30 06:04:36.956,95035.54414534067,45365.31034888483
703,2025-04-30 07:06:29.945,94946.4723594617,45278.30400713989
704,2025-04-30 08:19:28.119,94835.45943330207,45169.88351744551
705,2025-04-30 09:04:44.227,94613.33654937492,44953.00903489323
706,2025-04-30 10:09:14.860,94750.99713603835,45087.40725650217
707,2025-04-30 11:07:30.402,94918.12565036309,45250.61734007117
708,2025-04-30 12:06:02.959,94977.78012458209,45308.88431341027
709,2025-04-30 13:06:42.415,95184.3208761479,45510.665940627645
710,2025-04-30 14:10:00.008,94554.20540577683,44895.288958723446
711,2025-04-30 15:09:36.746,93438.4113920031,43807.253190000425
712,2025-04-30 16:02:25.834,93852.9834130323,44211.2562625413
713,2025-04-30 17:09:31.882,93960.92369309088,44316.49498576908
714,2025-04-30 18:17:26.505,93852.7884446117,44211.06619243747
715,2025-04-30 19:09:37.689,94160.41262165838,44511.0447685553
716,2025-04-30 20:07:16.214,94112.51913791492,44464.33075873194
717,2025-04-30 21:09:53.976,94243.79947751077,44592.38752209836
718,2025-04-30 22:11:53.463,94635.11580314163,44974.270041755466
719,2025-04-30 22:55:53.000,94501.82476274384,44844.16321167732
